REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,1,2018-04-04 07:16:00,87.33,,,1,"b'b"" Hi!  Thanks for being part of the Font Awesome Community.  Unfortunately"," I cannot leave this request open because it doesn\'t meet our [Contributing Guidelines]url Please make sure that your request follows our [new icon request template]url ""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,closed,2018-04-06 08:43:20,87.33,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,2,2018-04-04 07:16:00,1.3,,1,,"b""b' Reopening here  Waiting for feedback from the team'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,reopened,2018-04-06 08:44:38,1.3,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,3,2018-04-04 07:16:00,361.23,,1,,"b'b\' We are a German company that uses Fontawesome very intensively. The Dollar-Icons in a ""Euro"" version would be very important for us", because I can\\\'t use the Dollar-Icons because of our customers.\'',,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,4,2018-04-04 07:16:00,450.65,,1,,"b""b' Please keep in mind that this icon can be implemented with the power transforms", masking," and layering features of the SVG Framework.  Demo: url Or with custom CSS  Demo: url Ref:  url  url  url '""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,5,2018-04-04 07:16:00,461.27,,1,,"b""b' please provide also  [ ] search-euro [ ] sack-euro [ ] lightbulb-euro [ ] funnel-euro [ ] comments-euro [ ] comment-euro [ ] badge-euro [ ] file-invoice-euro [ ] comments-alt-euro [ ] comments-alt-euro [ ] comment-alt-euro [ ] eur-square [ ] box-eur [ ] eur-circle [ ] hands-eur [ ] hand-holding-eur'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,12772,open,-,-,-,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,opened,2018-05-02 08:23:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,title,2018-05-02 08:23:10,00:00,,1,,"b""b' Fa-eye regular is only available for PRO'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,body,2018-05-02 08:23:10,00:00,,,1,"b'b"" Today I am doing the transition from FA 4.7 to 5.0. When upgrading", it surprised me that [fa-eye regular]url  is only available as PRO variant, while the [fa-eye-slash regular]url  is available for Free.  Should this be considered as a bug? Clearly the [fa-eye regular]url  is the same as 4.7\'s [fa-eye]url  icon. If so," please make this icon Free again!""'",,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,closed,2018-05-02 08:23:50,0.67,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,reopened,2018-05-02 08:23:52,0.03,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,1,2018-05-02 08:23:10,66.73,,,1,"b""b' Hi!  Thanks for being part of the Font Awesome Community.  I think this request is legit  @robmadole 5.0 \\xe2\\x9d\\x8c url  <-PRO \\xe2\\x9c\\x85 url  <-FREE  4.7 \\xe2\\x9c\\x85 url  <-FREE \\xe2\\x9c\\x85 url  <-FREE  Use case: switch between fa-eye and fa-eye-slash. '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,2,2018-05-02 08:23:10,437.03,,1,,"b'b"" Yep"," I agree with this. We should make regular part of Free and then change the shim so that forwards to  . I\'ll forward this on to @talbs and see what he thinks.""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,3,2018-05-02 08:23:10,8.07,1,,,"b'b"" @robmadole thanks for the ping. Yep", the ayes have it in my book (sorry," bad pun but couldn\'t resist). I\'ll get those changes into our icon build-system shortly for a near future release. \\xf0\\x9f\\x98\\x84 ""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,4,2018-05-02 08:23:10,9.07,,,1,"b'b"" Oh don\'t thank me...@tagliala had the clear vision to bring this to our attention (wondering if the puns will work for our Italian friend) Perhaps even cause an eye-roll? \\xf0\\x9f\\x99\\x84 ""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,5,2018-05-02 08:23:10,17.68,,,1,"b'b"" I was just wondering this myself I\'d love for this to be added back in.""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,6,2018-05-02 08:23:10,843.0,,,1,"b""b' W00t"," just saw release 5.0.11 contains the  . Thanks for the quick support!'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,closed,2018-05-07 07:24:45,1380.88,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,7,2018-05-02 08:23:10,476.52,,1,,b'b\' Actually," the regular style of ""eye"" is available. For FREE.\''",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,8,2018-05-02 08:23:10,514.82,,1,,"b""b'  as it was supposed to be since 5.0.0 but it has been fixed in 5.0.11 \\xf0\\x9f\\x98\\x84 '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13001,closed,-,-,-,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,opened,2018-05-03 23:00:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,title,2018-05-03 23:00:56,00:00,,1,,"b""b' Zooming on Safari does not scale svg icons'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,body,2018-05-03 23:00:56,00:00,,,1,"b""b' ### Describe the problem  Go to any examples of the svg icons and zoom in and out in Safari ([url  for instance) -the icons do not scale.  ### What did you expect? SVG icons to scale with browser zoom.  ### What version and implementation are you using?  Version:  Browser and version: Safari 11.1"," macOS High Sierra  [x] SVG with JS [ ] Web Fonts with CSS [ ] SVG Sprites [ ] On the Desktop  ### Reproducible test case  [url ![ss]url    '""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,1,2018-05-03 23:00:56,565.02,,,1,"b""b' Hi!  Thanks for being part of the Font Awesome Community.  ![image]url Cannot replicate on iOS 11.3.1. Could you please provide all the information required by our bug report template", including OS?  Please make sure that your request follows our [bug report template]url Meanwhile," closing here'""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,closed,2018-05-04 08:25:57,565.02,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,2,2018-05-03 23:00:56,17.4,,1,,"b""b' Updated the OP.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,reopened,2018-05-04 08:45:09,19.2,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,3,2018-05-03 23:00:56,84.95,,,1,"b""b' No issues with pinch-to-zoom: ![image]url There seems to be issue with CMD++  I need to investigate on this'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,4,2018-05-03 23:00:56,199.92,,,1,"b'b"" @SeriousLemon thanks for reporting this", I can confirm  I have a reduced test case **without** font awesome," I don\'t know if this could be considered a browser bug: url The problem is in the property of which is preventing Safari from scaling up icons.  @robmadole what is the purpose of that css rule on an element?  ""'",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,5,2018-05-03 23:00:56,498.9,,1,,"b'b"" It\'s to ensure that we inherit the computed font-size from the parent. This sounds like a Safari bug to me.""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,6,2018-05-03 23:00:56,937.23,1,,,"b'b"" We\'re running into this same problem. Has anyone filed a bug report with Apple that we can dupe?""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,7,2018-05-03 23:00:56,139.75,,,1,"b""b' @winzig I have a reduced test case **without** Font Awesome: url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,8,2018-05-03 23:00:56,430.93,,,1,"b'b\' I\\\'ve filed a bug report with Apple (rdar://43425312). You can view the open radar version of it here: url It would help them prioritize this issue if everyone here that has an Apple dev account could dupe the bug report. Using [Brisk]url  makes it very easy. There\\\'s a menu option to ""Duplicate Radar"":  Then you just enter ""43425312""", it pre-fills my report, and you can either just submit it or add your own comments. (Yes, unbelievably this is how they prefer to prioritize bug reports!)  To install Brisk from Terminal:  You\\\'ll then find it in your Applications folder.  If you don\\\'t have installed, refer to [the brew page]url \'',,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,9,2018-05-03 23:00:56,431.83,,,1,"b""b' Oh and thanks to @tagliala: I referenced your test case in the report.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13032,open,-,-,-,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,opened,2018-05-06 00:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,title,2018-05-06 00:15:00,00:00,,1,,"b""b' Icons not showing on latest PS4 browser '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,body,2018-05-06 00:15:00,00:00,,,1,"b""b' I am using the font awesome  from CDN abs the icons aren\\xe2\\x80\\x99t showing on the latest PS4 browser. It however shows any other SVG I have UI in my site. Here\\xe2\\x80\\x99s the technical details of the PS4 browser below. '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,1,2018-05-06 00:15:00,1.27,,,1,"b""b' ![c458aa3d-7dfa-426e-a2f8-833462f87754]url  '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,2,2018-05-06 00:15:00,714.73,,,1,"b""b' Hi!  Thanks for being part of the Font Awesome Community.  Could you please check if url  is working?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,3,2018-05-06 00:15:00,504.95,,1,,"b""b' That works. But not on my site.  On Sun", May 6," 2018 at 1:11 PM Geremia Taglialatela <notifications@ Ali GajaniFounder at Mr. Geek '""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,4,2018-05-06 00:15:00,20.9,1,,,"b""b'  Sorry but we need a reproducible test case to check and all the information requested in our  [bug report template]url  '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,5,2018-05-06 00:15:00,104.53,,,1,"b""b' SVG icons show but not Font Awesome imported icons.  I am using Webpack with Laravel mix.  I import  first in  and then the  from you guys.  It works on every mobile and web browser but not the PS4 browser.  I am using  '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,closed,2018-05-06 22:41:23,1346.38,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,reopened,2018-05-06 22:41:27,0.07,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,6,2018-05-06 00:15:00,2.42,1,,,"b""b' Sorry"," we need a reproducible test case. Please provide a demo web page with the minimum amount of code and javascript to show the issue  PS: does url  work on PS4? Can you see the GitHub icon?'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,7,2018-05-06 00:15:00,6.52,,1,,"b""b' Yes the Github icon is showing on the PS4 browser..'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,8,2018-05-06 00:15:00,3.97,,1,,"b""b' Can you try importing it using my way with and then lets see if it works ..'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,9,2018-05-06 00:15:00,14.58,,1,,"b'b"" Does url  work? You should see a pretty big playstation logo  Please note that I\'m using FA 5.0.12"," please consider to update  Here it is the source code: ""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,10,2018-05-06 00:15:00,5.38,,1,,"b'b"" Okay this works surely. But I am using these icons with a global  load in header along with scoped vue components  . Is that the reason they won\'t work? I have a feeling maybe yes.""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,11,2018-05-06 00:15:00,697.6,1,,,"b""b' Sorry but I have to close here.  Please investigate into your technology stack and try to recreate a reduced test case. We have a  package: url url  '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,closed,2018-05-07 10:51:51,730.4,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,12,2018-05-06 00:15:00,842.03,,,1,"b""b' Thank you  [image: Mailtrack] Sendernotified byMailtrack On Mon", May 7, 2018 at 11:52 AM," Geremia Taglialatela <notifications@ - Ali GajaniFounder at Mr. Geek '""",,,,,,,,,,,,,,,,,,,,
Font-Awesome,13051,closed,-,-,-,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,opened,2018-05-11 09:33:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,title,2018-05-11 09:33:10,00:00,,1,,"b""b' Light version of exclamation-triangle has overlapping dots in svg path'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,body,2018-05-11 09:33:10,00:00,,,1,"b""b' Hello", please take a look to exclamation-triangle icon," it has 2 dots overlapping.  Thank you'""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,1,2018-05-11 09:33:10,59.33,,,1,"b""b' Hi!  Thanks for being part of the Font Awesome Community.  Please make sure that your request follows our [bug report template]url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,2,2018-05-11 09:33:10,13.22,,,1,"b'b"" Hi!  Your url  icon has a bug. In your vectorial file", you have put 2 overlapping dots. It\'s present in the font, and SVG file in all your release versions. BTW I use the latest 5.0.13 but if you check it\'s present also in the previous release.  Just download the SVG file from your website here:  url and open it with illustrator," release the compounding path and you can see the problem. Same thing on your .otf font and other versions. It\'s bugged your source vectorial path.""'",,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,3,2018-05-11 09:33:10,10.97,,,1,"b""b' @lumierestudios thanks for the clarification  @sensibleworld could you please take a look?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,4,2018-05-11 09:33:10,31.27,,,1,"b""b' Will check it out"," thanks!'""",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,5,2018-05-11 09:33:10,32.0,,1,,"b""b' You can see the problem also in your sign in page. Look at the background image and you can see the exclamation-triangle (light) without the dot.  url '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,closed,2018-12-11 20:17:54,644.73,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,reopened,2018-12-11 20:46:53,28.98,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,6,2018-05-11 09:33:10,527.85,1,,,b'b\' Sorry," gang. We said the magic word (""resolve"") in a GH Pull Request to fix this", which closed this issue. The fix is merged in and will be out in our next release.\'',,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,7,2018-05-11 09:33:10,1198.1,,,1,"b""b' Just following up here. This fix has been released officially now and the light style of url  should be behaving itself now.  Thanks for the heads up on this and let us know if you see any other funny business.'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,closed,2019-03-21 16:45:54,1199.02,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13109,closed,-,-,-,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,opened,2018-06-07 08:19:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,title,2018-06-07 08:19:53,00:00,,1,,"b""b' Import regular and solid style for the same icon in node js'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,body,2018-06-07 08:19:53,00:00,,1,,"b'b"" ### Describe the problem  I was getting \'duplicate declaration\' error when importing two of the same icon names from \'regular\' and \'solid\'  ### What did you expect?  I expected to find some documentation about fixing the issue  ### What version and implementation are you using?  Version: any Browser and version:  65/chrome  [x] SVG with JS [ ] Web Fonts with CSS [ ] SVG Sprites [ ] On the Desktop  ### Reproducible test case  This is how someone who works more than eight hours a day gets to this point. I didn\'t see it documented anywhere other than looking up from MDN:   The syntax is really useful here and I don\'t think its widely  in this particular part of the world. It could be helpful to add a note in the documentation about it so others learn how to gracefully use different styles of icons with the same name. ""'",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,1,2018-06-07 08:19:53,18.17,,,1,"b""b' Hi!  Thanks for being part of the Font Awesome Community.  I think that this could be useful  @talbs is there a suggested approach to import the same icons from two different styles that we can add to the documentation?'""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,2,2018-06-07 08:19:53,298.5,,1,,"b""b'  Hmm", this might be above my faculties," but I think @robmadole would know the answer.'""",,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,3,2018-06-07 08:19:53,55.33,,1,,"b""b' Try this: '""",,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,closed,2018-06-08 14:31:53,372.0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,4,2018-06-07 08:19:53,2.58,1,,,"b'b"" Oh! This is a documentation ticket! Sorry @toadkicker. I flew through the comments without reading the bug report.  Sure"," we\'ll get this doc added.""'",,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,reopened,2018-06-08 15:19:22,47.48,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,5,2018-06-07 08:19:53,1240.1,,1,,"b'b\' @robmadole Is there anyway the packaging could be extended such that there are exported names from the packages that include the correct prefix?  For example make it so we can simply do:   That way when you are in an editor and want to pull in the regular star icon you know you can just import ""FarStar"".  For backwards compatibility there would still need to be the un-prefixed names that overlap across packages", but this would help for those of us importing icons from multiple packages by making it clear what package they are coming from.  (other naming options could be something like: farFaStar)\'',,,,,,,,,,,,,,,,,,,,,,
Font-Awesome,13289,closed,6,2018-06-07 08:19:53,213.48,,1,,"b""b'  When using and then compiling"," I get this: in  '""",,,,,,,,,,,,,,,,,,,,,,
