REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,1,2015-04-23 21:45:56,621.77,,1,,b'b\' A bit background: The subscription is based on what we call participations. A like always created a participation," so did a comment or a reshare. The new ""subscribe to post"" feature works by creating a participation but no other interaction with the post. The list of people to notify is determined by who has a participation for that post", previously we checked whether a comment by the recipient existed before creating the notification," but that wouldn\\\'t work for the ""subscribe to post"" feature. So it could be said the new behavior is a compromise to be able to implement the ""subscribe to post"" feature without a large redesign of the codebase or adding a second huge table to manage them explicitly. This was changed in #5511\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,2,2015-04-23 21:45:56,12.32,,1,,"b'b\' Thanks a lot for the explaination!Maybe it will turn out a good feature to have yourself notified about comments on post you did only ""like"". Maybe not... at least the behaviour is more consistent now from a programmers point of view. As diaspora is a changing community-project"," we might try this and make adjustments later... sorry for the ""boa", things changed," I have to make a big deal of it"" issue but it shows how we need to have a good ""user transition guide"" or something to show people what changed in the new release", so they are not as surprised and will not start thinking of these things as bugs. :)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,3,2015-04-23 21:45:56,16.5,,1,,"b'b"" Well", thinking about it, we could easily add a flag in the participations table whether notifications for it should be generated or not, it\'s just our biggest table," so even that bit for the flag will likely blow it up quite a bit further.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,4,2015-04-23 21:45:56,6.83,,,1,"b'b\' Hm... I think ""make good defaults and not so many settings"" may have been one of the design principles we tend to use... otherwise I would say it could be simple to just generate a participation when clicking ""like"" and having a ""follow on like"" option (per user) enabled in the settings. That would not have something to do with the participations table but more with the user table which has a lot less rows.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,5,2015-04-23 21:45:56,34.83,,1,,"b""b' No", the main purpose of the participations table is to track which users (and thus pods) should receive interactions with a post," the notifications are only the second step after that.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,6,2015-04-23 21:45:56,3.32,,1,,"b""b' I understand that. If a user is not added to the participations table (for that post) the user will not receive interactions. If I like a post but will not be added to the table"," the behaviour will be as it was in the old version. Whether someone is added to the table or not could be controlled by a user-specific setting that is evaluated when the user clicks the like-button.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,7,2015-04-23 21:45:56,100.97,,1,,b'b\' Note that now you can also unsubscribe to notification," so no need to think a lot about ""do I have to comment and be spammed""", you can comment / like and immediately stop receiving notification for the post ;)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,8,2015-04-23 21:45:56,1.42,,1,,"b'b\' @Flaburgan I know that. I just don\\\'t want to hit ""unsubscribe"" 100x when I like 100 posts where I don\\\'t want any notifications and ""just"" liked them.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,9,2015-04-23 21:45:56,1315.77,,,1,b'b\' @Flaburgan Yes, that\\\'s really a good feature," absolutely agree. I also see now a bit the background of the table and coding ""problems"".But from in practical view on ""the other side"" it\\\'s not done with disabling the notifications that\\\'s also only the second step. If I like a post by clicking", then in background the subscription already happens, but the button appears as disabled. So we have to refresh the page and scroll back, or to open the post itself, to make the notifications-button usable to disable them.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,10,2015-04-23 21:45:56,3.75,,1,,"b""b' @rebeka-catalina this corresponds to the issue I open: url  Btw", maybe we can add a small fix to this problem by checking when someone likes a post if there was no participation before. In this case," we call the unsubscribe action right after the like.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,11,2015-04-23 21:45:56,43.2,,,1,"b'b"" Aah ok thank you. Didn\'t see that :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,12,2015-04-23 21:45:56,324.37,,1,,"b'b"" Hm... as far as I can see this behaviour proves to be quite acceptable in daily use. I\'d like to withdraw my bugreport. ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,closed,2015-05-05 15:10:58,1045.03,1,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,13,2015-04-23 21:45:56,89.68,,1,,"b""b' Reopen because of #6018'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,reopened,2015-05-31 16:40:41,89.72,1,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,14,2015-04-23 21:45:56,16.88,1,,,"b'b"" A other problem with this function is", the like button have the same function as the subscription, the only difference is, people see the feedback. As a user, i like less than before, cause I\'m not in mood to unsubscribe the posts i liked. Now I like only the posts, I want to comment. I talked with other users about this and some people see it the same way like me, other dislike this function, cause they don\'t want to unsubscribe all posts they like. A other idea is, to throw away the like button," cause it works like a subscription. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,15,2015-04-23 21:45:56,45.57,1,,,"b'b"" Perhaps it\'s a very bad idea in technical", I\'m not sure so I simply ask : Could it be a possibility to create a per-user option like the nsfw-option ? I also really don\'t like it, how it is actually, because it\'s like elektrollart already described : 4 clicks are needed just to leave a like. There are some people, who say they like it, but also quite much people, who reduce their activities," because of the behavior of the like-action.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,16,2015-04-23 21:45:56,888.65,,1,,"b'b\' I agree with @elektrollart and @rebeka-catalina . The ""like"" action should remain a really easy one"," without other consequence than notifying the author and incrementing the ""like"" count. You bring kind of support but you don\\\'t want to get involved in the discussion", otherwise you generally comment. I think there is a kind of hierarchy among the actions we have to preserve for the whole participation system to work.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,17,2015-04-23 21:45:56,1193.02,,1,,"b'b"" I think we need to at least:Move the notification icon next to the Like", Comment and Reshare icons in the SPV, and to the bottom of the post next to the links to link, comment and reshare in the streamMake its state change immediately when we like / comment the post, to avoid a page refresh. See url  This should already really improve the situation. If it\'s not enough, we could click on the unsubscribe icon with JS when the like icon is pressed," to immediately unsubscribe the user.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,18,2015-04-23 21:45:56,1224.17,,1,,"b'b"" Add an option in notification settings to toggle whether to automatically subscribe to all posts that you  or not. I do want those automatic notifications right now", but might not in the future, and some other people don\'t want them," so there should be an option to select whichever default value suits you. Title should be changed accordingly to suit more users.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,19,2015-04-23 21:45:56,1079.77,,1,,"b""b' Having this configurable would be really good. This is annoying for many users.  Clicking the unsubscribe icon right after liking is not always convenient if the post is rather long  monitor resolution is not large then the bell icon gets off screen and user has to scroll back up"," click the bell and then resume by scrolling back down. Very clunky experience. And it is impossible to do from touch-optimized (mobile) view.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5881,open,-,-,-,3,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,opened,2015-04-25 15:59:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,title,2015-04-25 15:59:44,00:00,,1,,"b""b' Issue #5485: Reset comment submit button on mobile if request fails'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,body,2015-04-25 15:59:44,00:00,,1,,"b'b"" This is a temporary hackish fix for the comment button freezing on the mobile interface", proper error handling should be implemented in the controllers," a validation fail shouldn\'t trigger an exception.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,1,2015-04-25 15:59:44,7.17,,1,,b'b\' Thanks for your work. However," we are not able to accept ""temporary hackish fix""es for issues... You are right", proper error handling should be implemented and I see no reason to add a dirty fix if we can do better. Feel free to implement proper error handling and submit a pull request for that! :) Keep in mind that we usually have tests for our bugfixes, so you should also write a test to ensure the error handling will not break in the future.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,closed,2015-04-25 16:06:54,7.17,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,2,2015-04-25 15:59:44,1.83,1,,,"b""b' Eh", reopening. You can add  code to this PR. I closed by accident," sorry. ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,reopened,2015-04-25 16:08:44,1.83,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,3,2015-04-25 15:59:44,649.3,,,1,"b""b' Superseded by #6543 for now"," thank you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,closed,2015-11-13 02:58:02,649.3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5890,closed,-,-,-,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,opened,2015-04-29 04:56:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,title,2015-04-29 04:56:09,00:00,,1,,"b""b' if simple #hashtags are used in #compoundhashtags"," email hashtags broken'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,body,2015-04-29 04:56:09,00:00,,,1,b'b\' If I make a post that, in email notifications," sums up as ""foo bar baz #lol #wat #lolhuh #fail #lolcats""", then in said notifications," only the ""#lol"" part of the ""#lolhuh"" and ""#lolcats"" hashtags will be URL-ified", and that URL will link to #lol, not #lolhuh or #lolcats respectively.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,1,2015-04-29 04:56:09,0.73,,1,,"b'b"" (One way to reproduce this is to get someone to reshare a post you made with #simple hashtag first and #simplecompound hashtags later in the post; that\'s how I discovered it.)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,2,2015-04-29 04:56:09,124.98,,1,,"b""b' yeah I saw that for a long time"," forgot to report...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,3,2015-04-29 04:56:09,169.13,,1,,"b'b\' I\\\'m not able to reproduce this on develop: **post**:  **notification mail for ""like""**: The same thing happens when someone reshares the post. I\\\'ll close this issue. Feel free to reopen if you are able to reproduce this on develop.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,closed,2015-05-03 09:51:00,294.85,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,4,2015-04-29 04:56:09,750.78,,1,,"b'b"" The bug is still there in the last develop"," it\'s the beginning of the words: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,5,2015-04-29 04:56:09,2.28,,1,,"b'b"" As I wrote above I\'m not able to reproduce this but since you were able to do so I\'ll reopen.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,reopened,2015-05-03 22:24:04,753.07,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,6,2015-04-29 04:56:09,1.37,,1,,"b'b\' @svbergerem test with the same first letters of tag. first #some and then #something and you\\\'ll see that ""thing"" is not part of the link for #something. \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,7,2015-04-29 04:56:09,65.37,,1,,"b""b' @Flaburgan Ok"," now I was able to reproduce the bug. m('""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,closed,2015-05-31 00:25:28,121.4,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5902,closed,-,-,-,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,opened,2015-05-04 06:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,title,2015-05-04 06:10:26,00:00,,1,,"b""b' Make diaspora more robust against improper deletion of accounts (Was: Error 500 in Notifications)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,body,2015-05-04 06:10:26,00:00,,,1,"b'b"" Hi"," We have a few users who can\'t see \'all\' notifications because they get an error 500. This is because of some checks that are lacking in the NotificationController. As you can see. Some notifications are rendered but then an error 500 is generated. ##   Want to back this issue? **[Post a bounty on it!]url  We accept bounties via [Bountysource]url  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,1,2015-05-04 06:10:26,127.52,,1,,"b'b"" I don\'t think anybody can do anything about this without a way to reproduce. Ensure there really is no exception in the surrounding log.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,2,2015-05-04 06:10:26,6.35,,1,,"b""b' Well this is all it gives me:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,3,2015-05-04 06:10:26,4.63,,1,,"b""b' Did you once manually delete a user account? I had some similar error after deleting a spam account"," the users with a notification from that account got a 500.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,4,2015-05-04 06:10:26,6.78,,,1,"b""b' Yes that is what I personally think that is the problem. But now I need a solution :) I deleted some spam accounts back when we started.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,5,2015-05-04 06:10:26,13.88,,1,,"b""b' Well the solution would have been to use the admin panel to delete the account instead of do a directly in the database. Now you have to search in your DB which participations are orphan and edit them. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,6,2015-05-04 06:10:26,6.05,,1,,"b'b"" True that should have been the way but shouldn\'t there be a check in the controller to prevent 500? Because we also had accounts that had error 500 because somebody changed his profile image. Simple basic change but caused an error 500. Personally I think better checking is also part of the solution.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,7,2015-05-04 06:10:26,2.0,,1,,"b'b\' ""Error 500"" is not a specific error"," it\\\'s the symptom of any _unexpected_ error. There\\\'s no general way to ""just prevent"" it.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,8,2015-05-04 06:10:26,2.97,,1,,"b'b"" I understand that there is no \'general way\'"," but these 2 issues could been prevented by simple checks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,9,2015-05-04 06:10:26,1.45,,,1,"b""b' Looking forward to your pull requests adding all these obvious simple checks we miss then!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,10,2015-05-04 06:10:26,3.43,,,1,"b'b"" I understand feedback can be hard to handle on a personal level. That\'s why you should keep it on the professional level. I love to be part of the D\\\\* idea and I might idd add these checks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,closed,2015-05-04 09:05:30,175.07,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,11,2015-05-04 06:10:26,45.28,,,1,"b""b' Sure"," and closing issues is a great and professional way of handling issues.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,reopened,2015-05-04 09:50:47,45.28,0,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,12,2015-05-04 06:10:26,16.38,,1,,"b""b' What would you like to discuss more Dennis?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,13,2015-05-04 06:10:26,709.38,,1,,b'b\' No. This is clearly an issue and somebody will eventually work on it and fix it. You closed the issue," so nobody will see this as an open point. That\\\'s why I reopened it. Feel free to hit the ""unsubscribe"" button on the right.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,14,2015-05-04 06:10:26,1197.92,,1,,"b'b"" Yes that is what I wrote. I will add these 2 checks that I talked about. I can\'t give you any timestamp but since I can solve issues on our server with it it might be soon.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,15,2015-05-04 06:10:26,304.02,,,1,"b""b' That would be great if you can provide a solution to this issue"," thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,5920,open,-,-,-,0,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,opened,2015-05-31 21:11:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,title,2015-05-31 21:11:21,00:00,,1,,"b""b' Welcome messages to users'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,body,2015-05-31 21:11:21,00:00,,,1,"b'b"" Hi folks", a feature request: It would be great to, as a podmin, have a sort of default welcome message you could post to a newly registered user\'s inbox to show them how things are handled on your pod. There could be config options in :welcome_sendmsg: BOOLEAN, Determines if welcome messages shall be sentwelcome_msg: VARCHAR The text of the message, maybe containing a token (e.g. [USERNAME]) to be replaced with the user\'s name. Diaspora shall provide a sound default. (I would write one," if this feature request gets accepted) CheersThomas""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,1,2015-05-31 21:11:21,1220.07,,1,,"b'b"" I would like to work on this issue"," if this is alright? If we drop the message in the user\'s inbox we need a sender account.Maybe use the admin account specified in \'\' and ignore the \'welcome_sendmsg\' flag if no admin account is specified?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,2,2015-05-31 21:11:21,6.75,,1,,"b'b"" Admin account sounds good", I think falling back to the autofollow_on_join user wouldn\'t be too bad too," so by default  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,3,2015-05-31 21:11:21,70.95,1,,,b'b\' Hi folks, using the specified admin account seems like the way to, ignoring the welcome_sendmsg flag if no account is specified," too. I\\\'ll compose an intriguing ( ;) ) welcome message up until saturday. Maybe we could shortly agree on the contents. I\\\'d like to mention at least the following things:""hi"," welcome to this pod""some links to sites containing information on how to use diaspora (any ideas?)link to legal termssome information on whom to contact in case the pod doesn\\\'t behave as expectedsome encouragement to support your podmin (""say thank you""", bitcoin, paypal) If something else comes to your mind, just mention it :) Cheers so far,Thomas\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,closed,2015-06-17 18:55:27,1304.1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,reopened,2015-06-17 18:55:30,0.05,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,4,2015-05-31 21:11:21,7.18,,1,,b'b\' Aww shucks, sorry," accidental mouse click :dancer:  Was just going to say ""great idea""", then decided not to spam with a comment and accidently clicked Close. So, great idea ;)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,5,2015-05-31 21:11:21,110.88,,1,,b'b\' I\\\'m definitely in favour of introducing the software to the new users (and @SansPseudoFix probably has suggestion about that," he is welcoming manually new users on framasphere for a while now) but I would prefer to improve the already existing ""getting_started"" panels. You can reactivate it in the settings if you forgot what is this about", but to summarize, there is a welcome message, a presentation of the publisher, a presentation of the audience control component and a presentation of the stream. We can help the new user discovers the other part of diaspora\\\\* with this mechanism.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,6,2015-05-31 21:11:21,648.62,,,1,"b'b"" I think there is a good reason to use email here it ends up safe in the inbox so the user can look it up later", if the pod is down for example. I guess as fallback, since not all pods configure email," conversations could be used. Also I don\'t see why a welcoming conflicts with improving the getting started panels. Both can be done.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,7,2015-05-31 21:11:21,11.95,1,,,"b""b' Hm", I thought this was about a private message," not an email.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,8,2015-05-31 21:11:21,196.88,,,1,b'b\' Yeah, it\\\'s a great idea! In first place, I welcomed every new users on framasphere, but now I just check #newhere tag and post an help message if the post is in limited aspect (obviously, if you post a #newhere message, it means you want to meet people). This welcome message can be displayed on stream. Maybe I\\\'m wrong," but I think many users don\\\'t have a look to the ""getting_started"" panels", just a :open_mouth: face and close it. The message can be like this:Of course, with a better english and some other points and links :)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,9,2015-05-31 21:11:21,236.08,,1,,"b'b"" Okay"," I think we need a consensus on how to do this before I go on with the implementation. I investigated the  route and the problem I encountered is that you can only start a conversation with someone if he has you in his contacts.I think the solution would be to bypass the check [here]url  if the author is the podmin contact (can\'t check for admin because the podmin doesn\'t have to be an actual admin). Referencing a user in stream posts probably has a similar  but I haven\'t looked at the code yet.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,10,2015-05-31 21:11:21,2.35,,1,,"b""b' Sounds about right"," maybe make sure the recipient is local if the podmin account is the sender.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,11,2015-05-31 21:11:21,69.15,,,1,"b'b"" This looks like a good idea to me. If this could incorporate an explanation of the auto-follow process as per #6021 (i.e.", that your new account has been set to auto-follow another account, which account that is and why we do this, and what to do if you _don\'t_ want to follow that account)," that would be excellent.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,12,2015-05-31 21:11:21,173.33,1,,,"b'b"" #6128 added the infrastructure for this"," I\'m keeping this open because tbh I think we can still improve the default for the actual message ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,13,2015-05-31 21:11:21,795.88,1,,,"b""b' maybe @goobertron wants to write the default message? ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,14,2015-05-31 21:11:21,522.45,,,1,"b'b"" Thanks", boys," I\'ll have a look at it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,15,2015-05-31 21:11:21,88.7,,1,,"b'b"" OK", my suggestion is to have the text in several sections (fields), so that the defaults for the subject, opening section and sign-off can be left alone by podmins and any custom text inserted into the middle section. This would enable the default text at least to be localised using i18n. Podmins could enter whatever translations they can provide for their custom text into the relevant locale files, but this would default to either English or whatever language they entered it in," if they don\'t enter a translation for the relevant language.  [this bit will be left blank in the defaults and can be filled in with any custom information]  How does that sound?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,16,2015-05-31 21:11:21,7.8,1,,,"b""b' Oh well", translations. Currently the message is generated on sign up," so prior getting started being done = prior user choosing their language.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,17,2015-05-31 21:11:21,6.37,1,,,"b'b"" Ah. As I read in  in #6128 that this will \'Send a message to new users **after** registration\' I assumed this meant after getting started had been completed. Would it be feasible (i.e. not _too_ complex) to change the generation of this message so it happens after a language has been chosen? If that\'s not on the cards"," then we can leave the message as one field.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,18,2015-05-31 21:11:21,6.95,1,,,"b'b"" It wouldn\'t be hard"," but I\'m not sure I like suggesting to send them a mixed language message.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,19,2015-05-31 21:11:21,23.98,,1,,b'b\' Hi folks, sorry for not keeping my promise to compose a message until saturday I had some urgent private matters that needed attendance. I\\\'m actually quite fond of @goobertron\\\'s message. As to the language of the message: I guess one could be opportunistic in that case and detect the locale of the browser the user registered with and fall back to english," if no proper locale was detected. That would keep the code changes to a minimum while being ""precise enough"". CheersThomas\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,20,2015-05-31 21:11:21,2.12,1,,,"b'b"" Nah", delaying until after getting started is no issue," I\'m just not fond of having mixed translated parts with untranslated parts from the podmins config.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,21,2015-05-31 21:11:21,33.58,,1,,"b'b"" Neither am I; but nor am I keen on sending a message in English or the podmin\'s language regardless of what language(s) the user speaks. In some cases this will be fine", for instance where a pod is being run for a particular locality, such as diaspora-fr or , but in general I don\'t see sending (potentially) mixed-language messages as worse than always sending a message in one language. I don\'t really see an ideal option here, and I don\'t feel strongly one way or the other. Both approaches have drawbacks. How about this: keep all the default text in one field in . The message sender code could (I hope) check this field against  and, if the two are identical, use the i18n text (which would be identical in the  locale). If, on the other hand, the podmin has made any changes to this field in , this customised text in  will be used rather than any i18n locales. That way messages could be sent in users\' preferred languages _if_ the default text has remained unchanged, but if the podmin has customised the text," it will be sent to each user in the language set by the podmin. A note that the welcome message will not be localised if the podmin changes the text could be added to the explanation of this feature in .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,22,2015-05-31 21:11:21,0.88,,1,,"b'b"" If there is any text I can add to the default to make it less likely for a podmin to feel they need to customise the text (i.e. information that would be useful to users of any pod)", let me know and I\'ll add it. If we decide to stick with the fixed-language message for now, I can make a PR with that text once everyone\'s happy with the default text unless either @TwizzyDizzy or @fapwants to do it and localisation can be a later refinement," if we can find an elegant solution.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,23,2015-05-31 21:11:21,10.25,,1,,"b'b"" Yeah"," I guess having the default localized and have the config option override the localized version is the best compromise. Though I think I actually wouldn\'t even mind to not make it configurable at all.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,24,2015-05-31 21:11:21,902.58,,1,,"b""b' Perhaps we should take a vote on whether or not to have this configurable.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
