REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,508,closed,26,2012-01-05 15:16:05,678.7,1,,,"b'b"" @hbons a shame that I don\'t have time at moment. I would have loved to implement that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,508,closed,closed,2012-02-08 01:21:42,130.02,2,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,508,closed,27,2012-01-05 15:16:05,1068.92,1,,,"b'b"" Implemented the ping message to fire every 180seconds. If there hasn\'t been a ping for 25% longer we assume the computer sleeped and disconnect (so we can reconnect).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,508,closed,-,-,-,3,22,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,opened,2012-01-05 22:22:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,title,2012-01-05 22:22:28,00:00,,1,,"b""b' Conflict type: ?? $file'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,body,2012-01-05 22:22:28,00:00,1,,,"b'b"" Hi all", I get the error in the title sometimes when I sync. To make a long story short I\'m syncing all of my images (around 60GB) from my laptop to my server, and it seems like I have to move them all in chunks and not all of the files at the same time, because then nothing happends (perhaps I should report a bug regarding that too). Now, when I start Sparkleshare (from the terminal using sparkleshare start) and it starts to check all the files, it seems like this error message comes after I\'ve added a new image, or removed one," after the inital scan at startup.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,1,2012-01-05 22:22:28,1053.33,,1,,"b""b' Running $ git add . in the dir fixes the conflict.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,closed,2012-01-09 15:55:48,1053.33,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,2,2012-01-05 22:22:28,521.18,,1,,b'b\' When this happens again," can you do a ""git status"" and paste the output?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,reopened,2012-01-12 00:59:50,544.03,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,3,2012-01-05 22:22:28,23.33,,1,,"b""b' Should be fixed with 044a073e45c6371f1f39551ff6b86256c5af7925'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,closed,2012-01-12 01:00:19,0.48,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,509,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,opened,2012-01-27 15:50:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,title,2012-01-27 15:50:02,00:00,,,1,"b""b' Allow announcements_url in invite xml'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,body,2012-01-27 15:50:02,00:00,1,,,"b""b' Allow specifying a custom announcements_url when creating a new project.  Perhaps a checkbox for that when ticked shows the textbox for the url to avoid confusing people using the standard configuration...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,1,2012-01-27 15:50:02,91.53,,1,,"b'b"" I don\'t think this option should be that exposed in UI. It\'s an option for technical users that are running their own service"," and I\'m sure they know how to edit the config file to change this if they know how to run their own service. Of course this will have to be added to the main website documentation and be more visible there.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,closed,2012-01-27 17:21:34,91.53,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,2,2012-01-27 15:50:02,1274.73,,,1,"b""b' We want to sell a service based on Sparkleshare and we need this option. You can hide it into another dialog if you want to. But we need it. We cannot afford going on client by client and telling them to edit their file with all the errors that it might have. Please reconsider opening this bug. Thank you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,3,2012-01-27 15:50:02,26.4,,,1,"b'b"" @adriangibanelbtactic just replying here again for the record. You don\'t want users to configure that"," just ship a plugin with presets or wait until #422 is fully implemented. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,4,2012-01-27 15:50:02,299.87,,1,,"b'b\' @hbons What is the syntax for adding a custom notification configuration via a plugin?  I am using a plugin to add a custom ""Add Project"" but don\\\'t see documentation on how to predefine notification servers.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,5,2012-01-27 15:50:02,32.67,,,1,"b'b"" @treydock:  I forgot I hadn\'t added it yet. :) reopening...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,reopened,2012-02-23 20:36:31,194.95,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,closed,2012-02-24 17:45:42,1269.18,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,6,2012-01-27 15:50:02,1272.63,,,1,"b""b' This has been added to master now"," would be good if it could get some tests. :)Check the wiki for the syntax.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,7,2012-01-27 15:50:02,155.72,,1,,"b'b"" @hbons I have the updated Mac version compiled and running but can\'t seem to find how to add a predefined  to a plugin (referencing here", url I don\'t fully understand how to use invites," so that could be the problem.  I have SparkleShare-Dashboard running and handling the notifications. Existing plugin  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,8,2012-01-27 15:50:02,160.08,,1,,"b""b' just add it to the info element.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,562,closed,-,-,-,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,opened,2012-02-12 21:56:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,title,2012-02-12 21:56:44,00:00,,1,,"b'b"" Can\'t compile 0.8""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,body,2012-02-12 21:56:44,00:00,,1,,"b'b"" Hello", I\'m trying to compile Sparkleshare 0.8 on a debian squeeze../configure prefix=/usr make gives the output : Making all in buildMaking all in m4Making all in helpmake[1]: **\\\\* Pas de r\\xc3\\xa8gle pour fabriquer la cible \\xc2\\xab  \\xc2\\xbb, n\\xc3\\xa9cessaire pour \\xc2\\xab all \\xc2\\xbb. Arr\\xc3\\xaat.make: **\\\\* [all-recursive] Erreur 1 When I try to compile after ./configure prefix=/usr disable-user-help(which was advised somewhere else) make gives the output : Making all in buildMaking all in m4Making all in helpMaking all in SparkleLib  MCS .././(74,41): error CS1501: No overload for method  3\' arguments./(88,41): error CS1501: No overload for method  3\' arguments./(108,42): error CS1501: No overload for method  3\' arguments./(109,50): error CS1501: No overload for method  3\' argumentsCompilation failed: 4 error(s), 0 warningsmake[1]: **\\\\* [../] Erreur 1make: **\\\\* [all-recursive] Erreur 1 I had no problem to compile version 0.6 on the same machine.## Thank you," Geoffroy""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,1,2012-02-12 21:56:44,90.23,,1,,"b""b' This should be fixed in master now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,closed,2012-02-12 23:26:58,90.23,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,2,2012-02-12 21:56:44,1347.87,,1,,"b'b"" Le 13/02/2012 00:26", Hylke Bons a \\xc3\\xa9crit :I downloaded the master, but couldn\'t manage to compile. Will it be fixed in the next stable release ? Thank you," ##  Geoffroy""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,3,2012-02-12 21:56:44,876.08,,,1,"b""b' Experiencing similar issues on Debian Squeeze. I hit the same compiling error as in the OP"," so tried compiling the master branch and hit this: Any help would be greatly appreciated.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,reopened,2012-02-16 12:34:03,787.08,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,4,2012-02-12 21:56:44,205.4,,1,,"b""b' which mono version does debian squeeze have?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,5,2012-02-12 21:56:44,34.52,,1,,"b""b' Le 16/02/2012 16:56", Hylke Bons a \\xc3\\xa9crit :geoffroy@nabou:~$ mono -VMono JIT compiler version 2.6.7 (Debian 2.6.7-5)Copyright (C) 2002-2010 Novell," Inc and Contributors.  TLS:     __thread  GC:    Included Boehm (with typed GC and Parallel Mark)  SIGSEGV:   altstack  Notifications: epoll  Architecture:  x86  Disabled:  none ##  Geoffroy'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,6,2012-02-12 21:56:44,4.28,,,1,"b'b"" Ok... SparkleShare requires at least mono 2.8"," so that\'s the problem. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,closed,2012-02-16 16:35:07,241.07,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,7,2012-02-12 21:56:44,65.33,,,1,"b""b' Okay", thank you for clarifying. Looks like I might be moving to Debian Wheezy sooner, rather than later. Thanks for SparkleShare," it rocks :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,8,2012-02-12 21:56:44,85.4,1,,,"b""b' Yes", thank you for the explanation. I still have a question which may be stupid : I use sparkleshare on two machines, one which I want to stay under squeeze (Debian stable) and the other which may move to Wheezy (testing). Is it possible to continue to use sparkleshare 0.6 on the Debian stable and upgrade sparckleshare to 0.8 (and more) on the Debian testing? Thank you," ##  Geoffroy'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,9,2012-02-12 21:56:44,87.48,,1,,"b""b' @gaubry yes"," you should be able to (it may take a bit longer for updates to appear though)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,10,2012-02-12 21:56:44,1182.8,,,1,"b""b' ok. it basically means i need to upgrade to latest ubuntu. thank you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,573,closed,-,-,-,1,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,opened,2012-03-16 03:38:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,title,2012-03-16 03:38:58,00:00,1,,,"b""b' Unclear notification status info text'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,body,2012-03-16 03:38:58,00:00,1,,,"b'b\' Please don\\\'t use ""predictive"" status texts in menus that\\\'s too confusing. The Sparkleshare client\\\'s menu text for the notification status is such an example: ""Turn Notifications Off"" ... If a user clicks it he\\\'ll switch the notifications off ok. Nevertheless"," often the user only wants to know the current status first before he makes a decision. Please change it to: ""Notifications are Off"" respective ""Notifications are On"" If possible with checkbox in front of the entry.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,1,2012-03-16 03:38:58,2.57,,1,,"b'b"" The Apple HIG suggests the pattern currently used"," so I\'m going with that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,closed,2012-03-16 03:41:32,2.57,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,2,2012-03-16 03:38:58,45.73,,1,,b'b\' I don\\\'t know Apple\\\'s usecase for this statement," but I go more along with Gnome\\\'s one in Sparkleshare\\\'s case: ""Do not use mutable menu items to toggle a two-state setting (for example"," Show Toolbar and Hide Toolbar). Present such items as a single check box item instead."" _Gnome HIG 3: Chapter 4.3.2.2. Mutable Command Items [1] url  It\\\'s clearer and easier to use IMHO.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,3,2012-03-16 03:38:58,610.13,,1,,"b'b"" I\'ll have a rethink whether we should follow the OS\'s UI guidelines more closely. I tried to have a one size fits all design on Linux and Mac", but with the addition of Windows this may not be the best approach anymore (think button ordering," labels and the menuitem you mentioned)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,4,2012-03-16 03:38:58,824.87,,1,,"b'b"" Thanks for your reply. I had a short review of the MAC OS and Windows guidelines and both are quite unclear what to do in this case. Apple suggest more to implement two different entries with opposite states or a checkbox. Microsoft prefers to put the choices in submenus like:  NotificationsIn general all the big company guidelines aren\'t really clear what to do in this special case. It\'s more about what does the user expect whether he sees an **action** or a **state**?! Currently Sparkleshare sees it as an action. Nevertheless"," in the end it changes a state (). If the user expects a state but Sparleshare \'only\' offers an \'action\' the user is confused where to find the current state. So he presses the action and reenters the menu a second time to be sure that the action changed to the opposite. Than he rethinks which state may cause the currently shown _action_.  IMHO the Gnome guideline offers a simple but effective way to solve ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,5,2012-03-16 03:38:58,491.75,1,,,b'b\' Yes, it\\\'s not that I disagree with you, I just wanted to look at a consistent way of doing this. Having read the three guidelines again, there doesn\\\'t seem to be one," they\\\'re all contradictory. So I\\\'ll follow the individual guidelines as much as possible. ""[X] Show Notifications"" for GNOME and Windows"," and ""Turn Notifications "" on Mac. The problem with Windows is though that I need to somehow put the regular checkbox in the menu", because the IsChecked option displays a weird kind of checkmark, which doesn\\\'t have a visible unchecked state (it looks even more confusing).\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,reopened,2012-03-17 12:34:47,533.25,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,6,2012-03-16 03:38:58,140.45,,,1,"b'b"" I think it\'s just a bit tricky with these **** items within menus.  You are right", it may be the best way to follow the guidelines individually. However it might be possible that you use the \'_checkmark solution_\' for all the OSs. The last sentence in the [Toggled Menu Items]url  section seams to be more a warning than an advice.**Don\\xe2\\x80\\x99t use a checkmark when the toggled item indicates the presence or absence of a feature** In such a case, users can\\xe2\\x80\\x99t be sure whether the checkmark means that the feature is currently in effect or that choosing the command turns the feature on.* That\'s exactly the problem when checkmarks (states) are used together with an \'action phrase\'. I guess, they mean, if you want to use a checkmark then it might be good just to use it together with one subject like in **[x] Notifications** instead of **[x] Show Notifications** because the latter mixes up the current _state_ with an _action_. Presumably they want to push the designer more in the direction of their previous paragraph:**Use a checkmark when the toggled items represents an attribute that is currently in effect.** It\\xe2\\x80\\x99s easy for users to scan for checkmarks in a list of attributes to find the ones that are in effect. For example, in the Mail Format menu," users can see at a glance which styles have been applied to the selected text. IMHO if you reduce it to **[x] Notifications** in all three OSs that should be ok. I probably would summarize it as: \'_Never use verbs (actions) together with checkmarked items (states)_\'.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,7,2012-03-16 03:38:58,36.72,,1,,"b'b\' ""[X] Notifications"" could work. I don\\\'t see it working where the unchecked state mark isn\\\'t visible like on the Mac. (on Windows too", but I can work around that). GNOME actually recommends your proposal: url \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,closed,2012-03-17 17:00:30,265.72,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,8,2012-03-16 03:38:58,273.57,1,,,"b'b\' I just saw ""[ ] Notifications"" on windows and was confused because without a visible ""this is a not-checked checkbox"" symbol it looks like any other menu entry"," ie ""Click here to display a new window which lists your notifications"" >_<\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,9,2012-03-16 03:38:58,4.7,,1,,"b'b"" @shish this is a bug that really should be reported on Windows I think"," but I\'m working on getting the normal checkbox in the menu there and it\'s tricky.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,10,2012-03-16 03:38:58,3.62,,,1,b'b\' So the hack i\\\'m planning is to get the checkbox control as an image and put it in the menu item. This works fine," however for some reason I\\\'m not able to get the ""checked"" image. Any help would be welcome here.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,reopened,2012-03-17 21:32:43,272.22,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,closed,2012-03-17 21:52:09,19.43,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,11,2012-03-16 03:38:58,1189.32,1,,,"b""b' After wasting hours and hours on trying to get the checkbox images", it turns out you can use checkboxes as an icon... Anyway," this is fixed now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,12,2012-03-16 03:38:58,266.37,,,1,"b""b' These are the small things which make good software brilliant. Thank you very much.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,13,2012-03-16 03:38:58,267.0,,,1,"b""b' @tr37ion i very much agree. thanks for bringing it up :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,640,closed,-,-,-,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,663,closed,opened,2012-03-26 16:11:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,663,closed,title,2012-03-26 16:11:37,00:00,,1,,"b""b' Endless syncing'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,663,closed,body,2012-03-26 16:11:37,00:00,,,1,"b'b"" The symptoms are the same as described here: url  When I copy a ProjectFolder of my MAC IDE into Sparkleshare", the Windows PCs and other Macs start syncing (the Icon rotates) and suddenly the process stops at 13% or 27% or something else (I\'ve been waiting for 24 hours), but the Icon is still rotating (in the morning at the same percentage). And the copied folder does not appear. When I kill the process of Sparkleshare and start it again all works fine and the new Folder is added. I\'m using own git+ssh server and this behaviour is on Windows," Mac and Linux the same. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
