REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,title,2011-05-21 10:39:08,00:00,,1,,"b""b' Permission check does not fail after adding the first plugin to a placeholder'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,body,2011-05-21 10:39:08,00:00,,1,,"b""b' Permission check fails when adding the first plugin to a placehodler in non-page based placeholders. For example in cmsplugin-blog. It fails for non-superuser users because [here]url  it goes over all attached models", but if there are none yet, then it defaults to  . I propose that it should default to by simply removing the variable and only returning if user does not have permissions for some model," or return at the end of the method. Probably then adding plugins should be better handled with #565. [Related issue for cmsplugin-blog.]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,1,2011-05-21 10:39:08,196.43,1,,,"b'b"" No", the default for permissions should always be  . When in doubt," don\'t let people edit data.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,closed,2011-05-21 13:55:34,196.43,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,2,2011-05-21 10:39:08,288.83,,1,,"b""b' This is a problem also in backend. And maybe my solution is not good", but currently [this code]url  is simply wrong, there is no reason why would your permissions on working with a placeholder depend on permissions of existing plugins attached to the placeholder. Furthermore, if there is no plugin attached to the placeholder, you are always denied any permission. The only workaround is that you are a superuser. For all other purposes you, if you are not superuser," are denied permissions in practice as you cannot even add a new plugin to start working with a placeholder. Working with pages does not have this problem as it goes through pageadmin and not placeholderadmin.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,3,2011-05-21 10:39:08,1388.68,,1,,"b""b' The correct title for this bug is: Permission check does not fail after adding the first plugin to a placehodler. The fix for the real bug is to exclude cmsplugin subclasses from _get_attached_models.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,reopened,2011-05-22 19:10:26,314.87,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,4,2011-05-21 10:39:08,1387.02,,1,,"b""b' closed :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,closed,2011-05-27 17:00:06,1309.67,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,802,closed,-,-,-,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,opened,2011-05-23 13:57:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,title,2011-05-23 13:57:46,00:00,,1,,"b'b"" Broken edit in frontend toolbar if slug contains \'edit\'""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,body,2011-05-23 13:57:46,00:00,,1,,"b'b"" If the slug contains the string \'edit\' the toggle-edit button in the frontend toolbar generates a broken link. This leads into a 404 page. I think the reason for this is the  function \'insert_into_url\'. It somehow tries to parse the current URL and struggles if the given name is already in the URL. Instead of quickfixing it"," I think the functions in  should be re-written using a better and generic URL parser likeurl  or url  . I would simply copy the source code from parseuri and re-implement the functions. What do you think?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,1,2011-05-23 13:57:46,3.42,,1,,"b""b' @FinalAngel"," will this still be an issue with new-toolbar?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,2,2011-05-23 13:57:46,107.48,1,,,b'b\' No, I think in the new-toolbar the bug will be gone because the  functions are not used anymore.But the  functions are used in change_ but will not cause this kind of trouble there. so," this ticket can be closed as a ""wont-fix"". sorry for the hassle but I didn\\\'t realize the toolbar will change so much.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,closed,2011-05-23 15:48:41,110.92,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,3,2011-05-23 13:57:46,9.03,1,,,"b""b' Sorry"," I have to reopen it because I found the bug also in the new-toolbar'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,reopened,2011-05-23 16:01:48,13.12,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,4,2011-05-23 13:57:46,1078.92,,1,,"b""b' The code was copied from  into  I think the functions insertUrl and removeUrl should be refactored using parseQuery. I also find the function names not very intuitive because its about adding and removing parameters  an URL. I could start working on it"," if you agree on my proposal.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,5,2011-05-23 13:57:46,64.22,,1,,"b'b"" @rfeldbinder"," I\'d like to get an opinion from @FinalAngel first (he\'s our  guru at the django-cms)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,6,2011-05-23 13:57:46,52.47,1,,,"b'b"" Yeah I copied the functions into "," I\'ll have a look at parseQuery cause the previous code is a mess... and it looks kinda scary!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,7,2011-05-23 13:57:46,681.43,,,1,"b""b' I just encountered this with the master branch.  Using url  I hacked the following together: url  Hope it helps someone. Thanks for django-cms!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,8,2011-05-23 13:57:46,919.93,,,1,"b""b' There you go :) Instead of using another 100 lines of code from a 3rd party developer I prefer to keep it simple'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,closed,2011-06-09 08:06:42,964.9,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,805,closed,-,-,-,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,opened,2011-05-26 10:11:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,title,2011-05-26 10:11:01,00:00,,1,,"b""b'  broken in nested templates'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,body,2011-05-26 10:11:01,00:00,,1,,b'b\' When you have something like the nested structure below, and you select the file3.html template in the admin," you don\\\'t get the test_placeholder in the admin.## file1.html {% block test %}{% endblock %}## file2.html {% extends ""file1.html"" %}{% block test %}{% placeholder ""test_placeholder"" %}{% endblock %}## file3.html {% extends ""file2.html"" %}{% block test %}test{{  }}{% endblock %}\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,1,2011-05-26 10:11:01,513.82,,1,,"b""b' what version did you test this with? according to our test suite this use-case should be covered.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,closed,2011-05-26 18:44:50,513.82,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,2,2011-05-26 10:11:01,693.75,,1,,"b""b' Django 1.2.4Django-cms 2.1.3'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,3,2011-05-26 10:11:01,638.47,,1,,"b""b' reopened due to url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,reopened,2011-06-17 16:57:04,1332.23,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,closed,2011-06-17 17:38:08,41.07,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,808,closed,-,-,-,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,opened,2011-06-11 20:52:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,title,2011-06-11 20:52:18,00:00,,1,,"b""b' Placeholder subnav can become obscured if in a small"," overflow:hidden element.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,body,2011-06-11 20:52:18,00:00,,,1,"b'b"" Creates an absolutely positioned"," child of body for the placeholder subnav menu to avoid being obscured if contained by a small overflow:hidden element.  There\'s probably a nicer solution to this as I just cargo-coded this from the existing javascript. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,closed,2011-06-11 21:04:56,12.63,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,1,2011-06-11 20:52:18,903.58,,1,,"b""b' I will look at this a little closer cause you are creating a global function...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,reopened,2011-06-12 11:55:59,891.05,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,closed,2011-06-12 12:32:40,36.68,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,2,2011-06-11 20:52:18,142.77,,,1,"b'b"" Sure", it was really more of a poke in the direction I thought it needed to go. I just started using this thing last week and am still getting familiar with the code. Thanks for your work on the project!  BTW," it\'s not actually a global function; its scope is within that event handler.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,860,closed,-,-,-,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,opened,2011-06-14 11:51:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,title,2011-06-14 11:51:48,00:00,,1,,"b""b' Fixes issue #729'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,1,2011-06-14 11:51:48,486.0,,1,,"b'b"" does it make sense to move the placeholder initialization code to ? Cause this template might be called 100 times. Doesn\'t it affect the performance?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,2,2011-06-14 11:51:48,59.98,,1,,"b""b' It does affect it",  I could solve it better but would require refactoring  to allow different urls per attached model. Like cms_page_urls, placeholderapp_example1_urls and a class config var to decide which one to use. Once per placeholder would most probably make it 10 -20 times and only when in editmode," not sure how much that would matter since it wont affect performance for regular users. My 2cent :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,3,2011-06-14 11:51:48,687.35,,1,,"b'b"" Yeah but at this point there is only one placeholder saved within  namespace. So if you call it multiple times the last one will be saved. I\'d leave the code within toolbar until we create something like (\'element\'"," options); ... where we set each placeholders setting""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,4,2011-06-14 11:51:48,24.5,,1,,"b'b"" wouldn\'t it make sense to have one \'instance\' of the  \'class\' per placeholder?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,5,2011-06-14 11:51:48,132.22,,1,,"b""b' yep but that needs to be written first :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,6,2011-06-14 11:51:48,28.37,,,1,"b""b' heh DO IT! :D'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,7,2011-06-14 11:51:48,430.3,,1,,"b'b\' Close pull request and make this a ""FinalAngel todo""? Or stil a FFA? :)\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,8,2011-06-14 11:51:48,115.02,,1,,"b""b' well the backend code still needs to be implemented"," but yeah its now on my upper todo list :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,closed,2011-06-20 20:35:32,523.73,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,9,2011-06-14 11:51:48,0.03,,1,,"b""b' well the backend code still needs to be implemented"," but yeah its now on my upper todo list :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,reopened,2011-06-20 20:35:40,0.13,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,10,2011-06-14 11:51:48,18.18,,1,,"b""b' There are three options here as far as I see it. 1. Use my new backend code only with a  instead of ", more rendering and querying.2. Find all PlaceholderAdmin subclasses registered with the admin and instanciate a  per admin class in toolbar, less rendering, less queries," will do some admin registry introspection and add some unneded initialization of javascript classes.3. Same as #2 only keep  and make a mapping of urls that can be found by some class config in _holders. When reading this #2 seems to be the better solution.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,closed,2011-06-29 11:20:04,884.4,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,865,closed,-,-,-,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,opened,2011-06-25 16:04:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,title,2011-06-25 16:04:55,00:00,,1,,"b""b' changed FLOAT_CHOICES in Picture model for float field'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,body,2011-06-25 16:04:55,00:00,,1,,"b'b\' Changed FLOAT_CHOICES keys because ""float"" field who uses this choices has ""max_length=10"" but some keys had exceeded it.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,1,2011-06-25 16:04:55,1.68,,1,,"b""b' @FinalAngel"," please have a look at this'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,2,2011-06-25 16:04:55,35.32,,1,,"b""b' I just remembered that in one on my pull requests we discussed about this prefix with @FinalAngel and decided to add it. So", i think," you must ignore this pull request and increase the max_length value for float field in order to solve this issue.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,3,2011-06-25 16:04:55,2.02,,1,,"b""b' can you please refresh my memory as to why we added that prefix?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,4,2011-06-25 16:04:55,19.88,,1,,"b""b' @FinalAngel on 3 march had wrote a comment in one of my pull requests: ..the best approach would be renaming the classes to align-left", align-center," align-right within the python code... '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,5,2011-06-25 16:04:55,1.35,,,1,"b""b' not sure I want to do a south migration just to make some CSS classes look nicer...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,6,2011-06-25 16:04:55,12.92,,1,,b'b\' I agree with you @ojii," for me it\\\'s ok to leave them ""left""","center"" and ""right"".\''
django-cms	887	closed	7	DNX	2011-06-25 16:04:55	3.58		+1		b""b' Another solution could be to rename them in:img-leftimg-centerimg-right'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,8,2011-06-25 16:04:55,84.1,,1,,"b'b"" actually after stripping the prefix we can \'solve\' this in the template by prefixing it there...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,9,2011-06-25 16:04:55,808.43,,1,,"b""b' classes like left"," center and right are to generic. Class left has in some frameworks float:left and right float:right. Align-right and align-left are the proper choices. Align-left and align-right are in some frameworks already defined.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,10,2011-06-25 16:04:55,19.78,,,1,"b'b"" I\'ll close this pull request for now", this should really be solved in the template," I don\'t want a schema migration just to make things a bit nicer in the CSS.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,closed,2011-06-27 08:33:59,989.07,0,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,11,2011-06-25 16:04:55,17.87,,1,,"b""b' @ojii"," and to do this you must accept this pull request which decreases the length of FLOAT_CHOICES keys. And just after add the initial part of css class in the template.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,887,closed,reopened,2011-06-27 08:59:11,25.2,0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
