REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,5,2011-06-12 19:14:22,5.23,,1,,"b""b' How re-open?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,6,2011-06-12 19:14:22,980.12,,1,,"b""b' @ptarjan Well", if nobody implemented an FastCGI-interface it is still an issue :wink: Must @glennpratt reopen it," if wanted?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,7,2011-06-12 19:14:22,2.52,,1,,"b'b"" I can\'t seem to re-open it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,reopened,2013-09-30 18:08:04,1207.23,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,8,2011-06-12 19:14:22,219.95,,1,,"b""b' As an update"," we are actively working on this now. Expect to see something in the coming months.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,9,2011-06-12 19:14:22,1149.38,,,1,"b""b' this would be indeed a very nice thing"," we could replace php-fpm with hhvm right out of the box'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,10,2011-06-12 19:14:22,1238.12,,,1,"b""b' Any updates on this? Thank you'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,11,2011-06-12 19:14:22,256.33,,1,,"b""b' Still working on it. Hopefully sometime next month.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,12,2011-06-12 19:14:22,88.45,,1,,"b""b' This has been implemented and will be available in 2.3.0 (or in master right now.)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,closed,2013-12-03 15:40:56,1292.87,0,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,13,2011-06-12 19:14:22,6.73,,,1,"b""b' This is fantastic news @scannell thanks for the hard work!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,14,2011-06-12 19:14:22,127.7,,,1,"b""b' +1", I will test it now," thanks for you jobs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,350,closed,-,-,-,0,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,opened,2011-06-30 16:27:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,title,2011-06-30 16:27:42,00:00,,1,,"b""b' PDOStatement->rowCount() always return 0'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,body,2011-06-30 16:27:42,00:00,1,,,"b""b' Hallo"," Using PDOStatement->rowCount() always returns 0 even if there have been affected rows by the queries i tested!I didnt found an issue about that already in the database so I just post it right now! This is really an importand feature for insane checks when operating with money or related data! RegardsAndreas'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,364,closed,1,2011-06-30 16:27:42,328.7,,1,,"b'b"" In HPHP", PDO queries are unbuffered by default, which mean that the PDO driver can\'t know how many rows will be returned until they\'re all fetched.  There are a few ways to deal with this either use bufffered queries; include a statement to count how many rows would be returned (e.g. FOUND_ROWS() ), or fetch everything first with fetchAll() and count the results. url  This actually a common problem on other DBs as well, like MSSQL, where it\'s common to use NOCOUNT to prevent the expense of counting rows you might not use. Btw," I\'m assuming you\'re talking about SELECT statements as opposed to  statements.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
